date,campaign_id,campaign_name,channel,campaign_type,region,device,impressions,clicks,spend_gbp,conversions,revenue_gbp,new_customers,assisted_conversions,ctr,cpc_gbp,conversion_rate,cpa_gbp,roas,aov_gbp
2025-02-27,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Desktop,12927,206,122.39,5,317.66,1,4,0.01593563858590547,0.594126213592233,0.024271844660194174,24.478,2.5954734863959477,63.532000000000004
2025-02-28,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,US,Mobile,6446,74,35.88,0,0.0,0,2,0.011479987589202606,0.4848648648648649,0.0,0.0,0.0,0.0
2025-03-01,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Tablet,8334,123,76.42,3,109.45,2,1,0.014758819294456443,0.6213008130081301,0.024390243902439025,25.473333333333333,1.432216697199686,36.483333333333334
2025-03-02,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Desktop,8375,98,76.78,3,133.71,1,6,0.011701492537313432,0.783469387755102,0.030612244897959183,25.593333333333334,1.7414691325866112,44.57
2025-03-03,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Tablet,3718,45,29.07,1,44.41,0,3,0.012103281334050565,0.646,0.022222222222222223,29.07,1.5276917784657722,44.41
2025-03-04,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,US,Mobile,8390,117,98.51,6,291.09,2,5,0.013945172824791418,0.841965811965812,0.05128205128205128,16.418333333333333,2.9549284336615567,48.51499999999999
2025-03-05,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,Canada,Mobile,8205,105,43.52,0,0.0,0,3,0.012797074954296161,0.4144761904761905,0.0,0.0,0.0,0.0
2025-03-06,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,Germany,Mobile,17729,346,233.12,8,363.5,5,4,0.01951604715437983,0.673757225433526,0.023121387283236993,29.14,1.5592827728208647,45.4375
2025-03-07,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,4820,60,37.01,3,224.81,1,2,0.012448132780082987,0.6168333333333333,0.05,12.336666666666666,6.074304242096731,74.93666666666667
2025-03-08,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Desktop,7221,95,68.35,6,220.28,3,6,0.013156072566126576,0.7194736842105263,0.06315789473684211,11.391666666666666,3.222823701536211,36.71333333333333
2025-03-09,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,11747,139,121.66,5,364.26,3,2,0.011832808376606793,0.8752517985611511,0.03597122302158273,24.332,2.994081867499589,72.852
2025-03-10,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,Germany,Tablet,3414,47,27.19,2,78.65,1,1,0.013766842413591095,0.5785106382978724,0.0425531914893617,13.595,2.8926075763148216,39.325
2025-03-11,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Tablet,7110,75,58.09,1,42.48,0,1,0.010548523206751054,0.7745333333333334,0.013333333333333334,58.09,0.7312790497503873,42.48
2025-03-12,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,Canada,Desktop,5196,67,41.83,1,72.29,0,3,0.012894534257120862,0.6243283582089552,0.014925373134328358,41.83,1.728185512789864,72.29
2025-03-13,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,9564,152,84.43,1,69.93,0,1,0.01589293182768716,0.5554605263157896,0.006578947368421052,84.43,0.8282600971218761,69.93
2025-03-14,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,US,Mobile,9066,136,83.02,2,138.68,1,2,0.01500110302228105,0.6104411764705882,0.014705882352941176,41.51,1.670440857624669,69.34
2025-03-15,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,10264,139,68.12,5,317.43,2,6,0.013542478565861263,0.4900719424460432,0.03597122302158273,13.624,4.659864944216089,63.486000000000004
2025-03-16,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,India,Mobile,5670,79,65.33,0,0.0,0,0,0.013932980599647267,0.8269620253164557,0.0,0.0,0.0,0.0
2025-03-17,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,Germany,Desktop,10704,125,77.14,3,139.2,1,0,0.011677877428998505,0.61712,0.024,25.713333333333335,1.8045112781954886,46.4
2025-03-18,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,US,Mobile,8259,112,81.01,1,50.18,0,1,0.013560963797069864,0.7233035714285715,0.008928571428571428,81.01,0.6194297000370325,50.18
2025-03-19,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,US,Mobile,8561,123,69.48,3,162.48,1,3,0.014367480434528677,0.5648780487804879,0.024390243902439025,23.16,2.338514680483592,54.16
2025-03-20,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Desktop,2866,32,23.49,1,71.16,0,1,0.011165387299371946,0.7340625,0.03125,23.49,3.029374201787995,71.16
2025-03-21,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,8403,122,81.57,2,153.52,1,4,0.014518624300844937,0.6686065573770491,0.01639344262295082,40.785,1.8820644844918477,76.76
2025-03-22,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,Germany,Mobile,8143,124,69.28,1,49.65,0,2,0.015227803020999632,0.5587096774193548,0.008064516129032258,69.28,0.7166570438799076,49.65
2025-03-23,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,13095,205,94.43,5,252.64,2,2,0.015654830087819777,0.46063414634146344,0.024390243902439025,18.886000000000003,2.675420946733029,50.528
2025-03-24,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,11925,171,124.47,3,170.81,2,2,0.014339622641509434,0.7278947368421053,0.017543859649122806,41.49,1.3722985458343375,56.93666666666667
2025-03-25,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Desktop,4945,70,53.62,1,47.33,0,2,0.014155712841253791,0.766,0.014285714285714285,53.62,0.8826930249906751,47.33
2025-03-26,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,UK,Mobile,8696,106,53.03,1,55.34,0,2,0.01218951241950322,0.5002830188679246,0.009433962264150943,53.03,1.043560248915708,55.34
2025-03-27,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,France,Mobile,4906,68,31.9,1,50.63,0,2,0.013860578883000407,0.46911764705882353,0.014705882352941176,31.9,1.5871473354231977,50.63
2025-03-28,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,France,Tablet,7601,84,62.22,1,62.69,0,4,0.01105117747664781,0.7407142857142857,0.011904761904761904,62.22,1.0075538412086145,62.69
2025-03-29,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,France,Mobile,8065,130,60.57,6,388.52,3,3,0.016119032858028518,0.46592307692307694,0.046153846153846156,10.095,6.414396565956744,64.75333333333333
2025-03-30,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,France,Desktop,5918,105,43.16,3,189.89,1,1,0.01774248056775938,0.411047619047619,0.02857142857142857,14.386666666666665,4.39967562557924,63.29666666666666
2025-03-31,CMP-1023,TikTok Ads - Retargeting,TikTok Ads,Retargeting,US,Mobile,7128,86,68.69,5,348.54,3,4,0.012065095398428732,0.7987209302325581,0.05813953488372093,13.738,5.07410103362935,69.708
2025-01-01,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,11597,405,166.48,17,1484.86,12,7,0.03492282486850047,0.4110617283950617,0.04197530864197531,9.792941176470588,8.919149447381066,87.34470588235294
2025-01-02,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Desktop,5556,194,222.94,13,983.37,6,2,0.03491720662347012,1.1491752577319587,0.06701030927835051,17.14923076923077,4.410917735713645,75.64384615384616
2025-01-03,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Desktop,9062,303,343.21,28,1633.37,15,3,0.03343632752151843,1.1327062706270625,0.0924092409240924,12.257499999999999,4.75909792838204,58.33464285714285
2025-01-04,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,15230,557,487.97,17,1300.71,7,6,0.03657255416940249,0.876068222621185,0.03052064631956912,28.704117647058826,2.6655532102383344,76.51235294117647
2025-01-05,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Desktop,6943,170,205.03,14,1524.87,6,4,0.02448509289932306,1.2060588235294118,0.08235294117647059,14.645,7.437301858264644,108.9192857142857
2025-01-06,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Desktop,5372,248,194.91,21,780.89,15,3,0.04616530156366344,0.7859274193548387,0.0846774193548387,9.281428571428572,4.006413216356267,37.18523809523809
2025-01-07,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Desktop,4249,179,202.24,12,1298.96,6,3,0.04212755942574724,1.1298324022346369,0.0670391061452514,16.853333333333335,6.422863924050633,108.24666666666667
2025-01-08,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Desktop,3539,152,158.33,2,199.63,0,1,0.042949985871715175,1.0416447368421053,0.013157894736842105,79.165,1.2608475967915114,99.815
2025-01-09,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Tablet,3589,107,86.82,3,138.79,1,1,0.029813318473112287,0.8114018691588785,0.028037383177570093,28.939999999999998,1.5985947938263074,46.26333333333333
2025-01-10,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Mobile,6068,204,154.05,9,694.64,3,5,0.03361898483849703,0.7551470588235295,0.04411764705882353,17.116666666666667,4.509185329438494,77.18222222222222
2025-01-11,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Mobile,13670,632,489.16,38,2916.89,19,8,0.04623262618873446,0.7739873417721519,0.060126582278481014,12.872631578947368,5.963059121759751,76.76026315789473
2025-01-12,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Desktop,4260,180,129.9,10,677.15,6,1,0.04225352112676056,0.7216666666666667,0.05555555555555555,12.99,5.212856043110084,67.715
2025-01-13,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,9593,372,258.11,11,1238.06,4,3,0.03877827582612321,0.6938440860215054,0.02956989247311828,23.464545454545455,4.796637092712409,112.55090909090909
2025-01-14,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Desktop,4227,116,56.75,2,218.63,1,4,0.027442630707357463,0.4892241379310345,0.017241379310344827,28.375,3.852511013215859,109.315
2025-01-15,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Mobile,8783,380,264.21,12,983.74,5,4,0.04326539906637823,0.6952894736842105,0.031578947368421054,22.0175,3.7233261420839487,81.97833333333334
2025-01-16,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,6571,328,270.61,20,827.71,10,3,0.049916298889057985,0.8250304878048781,0.06097560975609756,13.5305,3.058682236428809,41.3855
2025-01-17,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,9484,477,354.61,19,1178.81,9,6,0.05029523407844791,0.7434171907756814,0.039832285115303984,18.663684210526316,3.3242435351512927,62.042631578947365
2025-01-18,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,8918,270,248.49,10,949.42,7,2,0.030275846602377216,0.9203333333333333,0.037037037037037035,24.849,3.820757374542235,94.942
2025-01-19,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,15663,634,648.33,27,1916.15,10,3,0.04047755857753942,1.0226025236593062,0.04258675078864353,24.012222222222224,2.9555164808045284,70.96851851851852
2025-01-20,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,8734,313,335.81,13,811.69,8,4,0.03583695901076254,1.0728753993610223,0.04153354632587859,25.83153846153846,2.4171108662636613,62.43769230769231
2025-01-21,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,5327,209,163.01,7,620.58,4,2,0.03923409048244791,0.7799521531100478,0.03349282296650718,23.287142857142857,3.8070057051714623,88.65428571428572
2025-01-22,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,India,Tablet,3966,125,93.63,9,592.43,3,3,0.03151790216843167,0.7490399999999999,0.072,10.403333333333332,6.327352344334081,65.82555555555555
2025-01-23,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,India,Mobile,8150,237,250.79,17,1199.93,8,4,0.029079754601226995,1.058185654008439,0.07172995780590717,14.75235294117647,4.78460066190837,70.58411764705883
2025-01-24,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,10440,328,309.99,16,1256.9,9,3,0.031417624521072794,0.9450914634146341,0.04878048780487805,19.374375,4.0546469240943255,78.55625
2025-01-25,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Mobile,7812,303,268.65,20,584.44,12,7,0.038786482334869435,0.8866336633663365,0.066006600660066,13.4325,2.1754699423041135,29.222
2025-01-26,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,14568,494,441.46,34,2076.76,16,11,0.033909939593629874,0.8936437246963562,0.06882591093117409,12.984117647058824,4.704299370271373,61.08117647058824
2025-01-27,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Mobile,4689,135,108.29,3,215.32,1,0,0.028790786948176585,0.8021481481481482,0.022222222222222223,36.09666666666667,1.9883645765998705,71.77333333333333
2025-01-28,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,9582,346,340.07,11,682.0,3,2,0.036109371738676684,0.9828612716763006,0.031791907514450865,30.915454545454544,2.0054694621695535,62.0
2025-01-29,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,6652,168,140.3,8,762.94,5,3,0.025255562236921228,0.8351190476190476,0.047619047619047616,17.5375,5.43791874554526,95.3675
2025-01-30,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,8620,375,251.02,22,1309.54,13,10,0.043503480278422275,0.6693866666666667,0.058666666666666666,11.41,5.216875149390487,59.52454545454545
2025-01-31,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Mobile,9631,334,309.41,17,1025.87,12,3,0.034679680199356244,0.9263772455089822,0.05089820359281437,18.20058823529412,3.315568339743382,60.34529411764705
2025-02-01,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,7430,247,88.93,17,1446.5,11,3,0.033243606998654106,0.36004048582995957,0.06882591093117409,5.2311764705882355,16.26560215900146,85.08823529411765
2025-02-02,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Mobile,9575,421,364.14,25,1933.99,10,9,0.04396866840731071,0.8649406175771971,0.05938242280285035,14.5656,5.311116603504147,77.3596
2025-02-03,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,8354,258,282.62,9,603.39,4,7,0.030883409145319608,1.0954263565891473,0.03488372093023256,31.40222222222222,2.134986908215979,67.04333333333334
2025-02-04,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,6891,241,205.73,22,1338.98,12,9,0.03497315338847772,0.8536514522821577,0.0912863070539419,9.351363636363637,6.508433383560979,60.86272727272728
2025-02-05,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,11143,472,428.68,23,2180.12,9,8,0.04235843130216279,0.9082203389830509,0.048728813559322036,18.63826086956522,5.085658299897359,94.78782608695651
2025-02-06,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Desktop,9057,382,339.3,36,3144.31,14,9,0.04217732140885503,0.8882198952879582,0.09424083769633508,9.425,9.267049808429118,87.34194444444444
2025-02-07,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,9831,381,367.93,23,1749.93,11,11,0.03875495880378395,0.9656955380577428,0.06036745406824147,15.996956521739131,4.756149267523714,76.08391304347826
2025-02-08,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,7918,310,369.61,14,981.07,9,3,0.039151300833543824,1.1922903225806452,0.04516129032258064,26.400714285714287,2.654338356646195,70.07642857142858
2025-02-09,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,India,Mobile,10412,466,567.63,14,923.38,10,3,0.0447560507107184,1.2180901287553647,0.030042918454935622,40.545,1.626728678892941,65.95571428571428
2025-02-10,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Tablet,6678,284,264.73,18,1449.33,11,7,0.042527702905061394,0.9321478873239437,0.06338028169014084,14.707222222222223,5.474747856306425,80.51833333333333
2025-02-11,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Tablet,5016,254,211.07,14,924.35,6,7,0.05063795853269538,0.8309842519685039,0.05511811023622047,15.07642857142857,4.379352821338893,66.025
2025-02-12,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,India,Mobile,7150,226,262.33,14,1177.92,7,6,0.03160839160839161,1.1607522123893805,0.061946902654867256,18.73785714285714,4.490222239164412,84.13714285714286
2025-02-13,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,8037,450,319.64,30,2490.84,13,10,0.055991041433370664,0.7103111111111111,0.06666666666666667,10.654666666666666,7.79264172193718,83.028
2025-02-14,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,11878,432,369.63,20,1070.76,10,7,0.03636975921872369,0.855625,0.046296296296296294,18.4815,2.8968427887346806,53.538
2025-02-15,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Desktop,6644,305,204.94,26,2816.55,18,8,0.045906080674292596,0.6719344262295082,0.08524590163934426,7.882307692307692,13.7432907192349,108.32884615384616
2025-02-16,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Mobile,11728,403,343.07,36,1599.62,20,10,0.034362210095497954,0.8512903225806452,0.08933002481389578,9.529722222222222,4.6626635963505985,44.43388888888889
2025-02-17,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,9778,413,409.22,13,846.11,9,3,0.04223767641644508,0.9908474576271187,0.031476997578692496,31.47846153846154,2.0676164410341626,65.08538461538461
2025-02-18,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Desktop,7212,317,258.88,28,2317.16,15,8,0.04395452024403772,0.8166561514195584,0.08832807570977919,9.245714285714286,8.950710754017305,82.75571428571428
2025-02-19,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,7198,339,221.39,5,618.65,3,2,0.04709641567101973,0.6530678466076696,0.014749262536873156,44.278,2.794389990514477,123.72999999999999
2025-02-20,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Desktop,11357,536,503.98,45,3581.06,27,8,0.04719556220832966,0.9402611940298508,0.08395522388059702,11.199555555555555,7.105559744434302,79.5791111111111
2025-02-21,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,12813,573,520.65,33,2921.14,24,8,0.044720206040739875,0.9086387434554973,0.05759162303664921,15.777272727272727,5.610563718428887,88.51939393939394
2025-02-22,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,17866,795,884.11,42,2589.02,18,11,0.04449792902720251,1.1120880503144654,0.052830188679245285,21.050238095238097,2.928391263530556,61.64333333333333
2025-02-23,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,India,Desktop,10139,374,424.2,36,1653.41,26,13,0.036887266988854917,1.1342245989304813,0.0962566844919786,11.783333333333333,3.897713342762848,45.92805555555556
2025-02-24,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Mobile,7931,273,297.53,7,511.37,3,4,0.03442188879082083,1.0898534798534798,0.02564102564102564,42.50428571428571,1.7187174402581253,73.05285714285715
2025-02-25,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,6284,315,319.77,7,536.53,3,5,0.050127307447485676,1.0151428571428571,0.022222222222222223,45.68142857142857,1.6778622134659287,76.64714285714285
2025-02-26,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,4656,151,125.58,11,730.5,7,2,0.03243127147766323,0.8316556291390729,0.0728476821192053,11.416363636363636,5.817009077878643,66.4090909090909
2025-02-27,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,11509,537,318.41,36,3079.4,19,7,0.04665913632809106,0.5929422718808194,0.0670391061452514,8.844722222222224,9.67117866901165,85.53888888888889
2025-02-28,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Desktop,9306,376,425.42,31,3037.02,14,12,0.04040404040404041,1.131436170212766,0.08244680851063829,13.723225806451614,7.138874523999812,97.9683870967742
2025-03-01,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Mobile,6494,236,319.74,12,952.11,6,2,0.03634123806590699,1.3548305084745762,0.05084745762711865,26.645,2.977763182585851,79.3425
2025-03-02,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Tablet,8979,374,215.02,31,2946.57,20,9,0.041652745294576236,0.5749197860962567,0.08288770053475936,6.936129032258065,13.70370198121105,95.05064516129033
2025-03-03,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,India,Desktop,5390,190,143.12,18,1434.83,7,5,0.03525046382189239,0.7532631578947369,0.09473684210526316,7.9511111111111115,10.025363331470095,79.71277777777777
2025-03-04,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,10543,429,409.87,34,2392.45,19,7,0.040690505548705305,0.9554079254079254,0.07925407925407925,12.055,5.8370946885597865,70.36617647058823
2025-03-05,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,14116,456,371.37,31,3842.32,12,3,0.03230376877302352,0.8144078947368422,0.06798245614035088,11.97967741935484,10.346339230417104,123.94580645161291
2025-03-06,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Mobile,18073,975,738.1,29,2223.3,17,6,0.05394787805013003,0.7570256410256411,0.029743589743589743,25.451724137931034,3.0121934697195503,76.66551724137932
2025-03-07,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Desktop,6266,184,181.14,14,1318.57,7,5,0.02936482604532397,0.9844565217391303,0.07608695652173914,12.938571428571427,7.279286739538478,94.18357142857143
2025-03-08,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,11217,448,565.88,20,2005.54,10,7,0.0399393777302309,1.263125,0.044642857142857144,28.294,3.5441082915105677,100.277
2025-03-09,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,11343,457,606.77,39,2794.52,20,6,0.04028916512386494,1.3277242888402625,0.08533916849015317,15.558205128205127,4.605567183611583,71.65435897435897
2025-03-10,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,11056,448,303.81,31,2323.32,18,11,0.04052098408104197,0.6781473214285715,0.06919642857142858,9.800322580645162,7.647279549718575,74.94580645161291
2025-03-11,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,6183,234,104.75,12,1120.53,4,2,0.03784570596797671,0.44764957264957267,0.05128205128205128,8.729166666666666,10.697183770883054,93.3775
2025-03-12,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,9005,424,318.59,13,914.78,7,5,0.04708495280399778,0.7513915094339622,0.030660377358490566,24.506923076923076,2.871339338962303,70.36769230769231
2025-03-13,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Mobile,10337,274,343.71,13,500.73,6,8,0.02650672342072168,1.2544160583941606,0.04744525547445255,26.439230769230768,1.456838613947805,38.51769230769231
2025-03-14,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Mobile,11545,440,268.87,30,2170.86,18,7,0.038111736682546554,0.6110681818181818,0.06818181818181818,8.962333333333333,8.074013463755719,72.36200000000001
2025-03-15,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,7069,247,167.72,19,1569.57,11,8,0.03494129296930259,0.6790283400809717,0.07692307692307693,8.82736842105263,9.358275697591223,82.60894736842106
2025-03-16,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,13487,462,539.91,30,1454.79,17,14,0.03425520871950767,1.1686363636363635,0.06493506493506493,17.997,2.694504639662166,48.493
2025-03-17,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Mobile,9917,414,468.43,21,1286.78,8,6,0.04174649591610366,1.1314734299516909,0.050724637681159424,22.306190476190476,2.747005956066008,61.275238095238095
2025-03-18,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Desktop,7501,361,361.78,24,2471.6,11,10,0.04812691641114518,1.0021606648199446,0.0664819944598338,15.074166666666665,6.831776217590801,102.98333333333333
2025-03-19,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Tablet,4901,223,185.68,16,1504.41,6,4,0.045500918179963275,0.832645739910314,0.07174887892376682,11.605,8.102165015079708,94.025625
2025-03-20,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Mobile,9988,272,275.75,16,928.88,10,4,0.02723267921505807,1.0137867647058822,0.058823529411764705,17.234375,3.368558476881233,58.055
2025-03-21,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Mobile,13868,389,436.93,26,2278.61,15,8,0.028050187481972886,1.1232133676092546,0.06683804627249357,16.805,5.215045888357403,87.63884615384616
2025-03-22,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Canada,Desktop,5577,226,166.43,23,1470.5,8,3,0.040523578985117444,0.7364159292035398,0.10176991150442478,7.236086956521739,8.835546475995914,63.93478260869565
2025-03-23,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Tablet,5146,199,183.98,20,1442.91,12,4,0.038670812281383596,0.9245226130653266,0.10050251256281408,9.199,7.842754647244266,72.1455
2025-03-24,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,UK,Desktop,10589,369,317.05,32,1937.77,15,4,0.03484748323732175,0.8592140921409215,0.08672086720867209,9.9078125,6.111875098564894,60.5553125
2025-03-25,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,France,Desktop,8100,311,262.17,20,1490.08,11,8,0.03839506172839506,0.8429903536977492,0.06430868167202572,13.108500000000001,5.683640386009078,74.50399999999999
2025-03-26,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,Germany,Desktop,7035,195,202.08,6,536.34,3,1,0.02771855010660981,1.0363076923076924,0.03076923076923077,33.68,2.6540973871733966,89.39
2025-03-27,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,US,Mobile,7311,205,168.29,9,896.74,4,3,0.02803993981671454,0.8209268292682926,0.04390243902439024,18.698888888888888,5.328540020203221,99.63777777777779
2025-03-28,CMP-1024,Bing Ads - Brand Search,Bing Ads,Brand Search,India,Mobile,9224,303,312.26,16,1485.2,10,6,0.03284908933217693,1.0305610561056104,0.052805280528052806,19.51625,4.756292832895664,92.825
